./raw\2028.html,https://www.snopes.com/fact-check/soros-shutdown-bribe/,Hungarian-American billionaire George Soros bribed three Democratic senators to vote for a shutdown of the U.S. federal government.,False,Politics
./raw\2129.html,https://www.snopes.com/fact-check/homeless-man-vs-corporate-thief/,An article contrasts the disparate sentences given to Roy Brown and Paul R. Allen.,True,Politics
./raw\1087.html,https://www.snopes.com/fact-check/trump-said-1326-times-debates/,"The name ""Trump"" was spoken 1,326 times during the first 2020 Democratic Party presidential debates.",False,Politics
./raw\1077.html,https://www.snopes.com/fact-check/frederica-wilson-online-congress/,"Rep. Frederica Wilson advocated prosecuting persons who ""make fun of Congress"" online.",False,Politics
./raw\37.html,https://www.snopes.com/fact-check/equifax-credit-monitoring-class-action/,"If you sign up for Equifax's credit-monitoring service, you cannot join any class-action lawsuit against the company.",False,Crime
./raw\919.html,https://www.snopes.com/fact-check/nfl-man-of-god-headband/,"New Orleans Saints linebacker Demario Davis was fined by the NFL for wearing a ""Man of God"" headband.",False,Politics
./raw\817.html,https://www.snopes.com/fact-check/soros-clinton-trump-accuser/,"The New York Times stated, as fact, that Hillary Clinton and George Soros had been responsible for paying a woman to make false allegations of sexual assault against Donald Trump.",False,Politics
./raw\2600.html,https://www.snopes.com/fact-check/pizzagate-conspiracy/,The 'Podesta e-mails' revealed the existence of a secret society of pedophiles operating through a pizza place loosely connected to Clinton associate David Brock.,False,Politics
./raw\3207.html,https://www.snopes.com/fact-check/mark-cuban-millennials-quote/,"Mark Cuban said that Millennials will probably vote for a Democrat in 2016, ""because they fact-check everything.""",False,Politics
./raw\1804.html,https://www.snopes.com/fact-check/were-ar-15s-used-mass-shooting-aurora/,"AR-15 rifles were used to commit every major mass shooting in the United States since a 2012 attack in an Aurora, Colorado movie theater.",True,Politics
./raw\4417.html,https://www.snopes.com/fact-check/catching-sexually-transmitted-diseases-while-tanning/,Improperly cleaned tanning beds are vectors for sexually transmitted diseases such as herpes.,False,Medical
./raw\2365.html,https://www.snopes.com/fact-check/mcnatt-racist-memo/,Miller County Judge Roy John McNatt wrote a racist memo about black people.,False,Politics
./raw\3204.html,https://www.snopes.com/fact-check/photograph-clinton-bush-wallace/,"A photograph shows Bill Clinton, George H.W. Bush, and George Wallace together at a table.",True,Politics
./raw\1826.html,https://www.snopes.com/fact-check/legalizing-marijuana-necessitate-euthanizing-pot-sniffing-dogs/,The legalization of marijuana will force police departments to euthanize their drug sniffing dogs.,False,Politics
./raw\633.html,https://www.snopes.com/fact-check/timeline-trump-covid19-responses/,A list documents U.S. President Donald Trump's various statements about the spread of COVID-19 coronavirus disease.,True,Politics
./raw\983.html,https://www.snopes.com/fact-check/statement-epsteins-death/,The Clintons released a statement about financier Jeffrey Epstein's death an hour before the body was found.,False,Politics
./raw\1612.html,https://www.snopes.com/fact-check/mccain-carried-air-force-two/,"Senator John McCain's remains were carried to Washington, D.C., on a Boeing C-32A airplane commonly used as ""Air Force Two.""",True,Politics
./raw\5231.html,https://www.snopes.com/fact-check/o-j-simpson-case-knife-claim/,A bloody knife was recently uncovered on the grounds of O.J. Simpson's former home.,False,Crime
./raw\240.html,https://www.snopes.com/fact-check/pudding-on-the-ritz/,A clever consumer earned millions of miles of free air travel by taking advantage of a Healthy Choice pudding promotion.,True,Business
./raw\2236.html,https://www.snopes.com/fact-check/starbucks-dreamer-day/,Starbucks is giving a discount to undocumented immigrants on 11 August 2017.,False,Politics
./raw\1297.html,https://www.snopes.com/fact-check/elizabeth-warren-abortion-tonsils/,"Sen. Elizabeth Warren once said: ""Having an abortion is no different than someone having their tonsils removed.""",False,Politics
./raw\608.html,https://www.snopes.com/fact-check/world-series/,"Baseball's championship competition is known as the ""World Series"" because it was originally sponsored by the New York World newspaper.",False,Sports
./raw\84.html,https://www.snopes.com/fact-check/facebook-posts-made-public/,Posting a legal notice on your Facebook wall or Instagram feed will protect you from having all your posts and photos made public.,False,Technology
./raw\729.html,https://www.snopes.com/fact-check/aoc-confederate-flag-richmond/,"Confederate flags appeared at a gun-rights rally in Richmond, Virginia, on Jan. 20, 2020.",True,Politics
./raw\1471.html,https://www.snopes.com/fact-check/andrew-gillum-suspending-campaigning/,Tallahassee mayor Andrew Gillum has suspended his campaign for governor of Florida.,False,Politics
./raw\2050.html,https://www.snopes.com/fact-check/oprah-kissing-weinstein-cheek/,A photograph shows Oprah Winfrey kissing Harvey Weinstein on the cheek.,True,Politics
./raw\5069.html,https://www.snopes.com/fact-check/chick-fil-a-anti-lgbt-donations/,"In November 2019, Chick-fil-A announced it would no longer provide charitable donations to Christian groups criticized as being anti-LGBT.",False,Religion
./raw\1043.html,https://www.snopes.com/fact-check/el-paso-shooting-twitter/,"A photograph found in the El Paso mall shooter's Twitter account shows ""Trump"" spelled out in firearms.",False,Politics
./raw\5272.html,https://www.snopes.com/fact-check/jimmy-john-liautaud-hunting-photos/,"Photographs show Jimmy John Liautaud, the owner of Jimmy John's Gourmet Sandwiches, on big game hunts.",True,Crime
./raw\3395.html,https://www.snopes.com/fact-check/donald-trump-africans-lazy-stealing/,"Donald Trump said Africans are ""lazy fools only good at eating, lovemaking and thuggery.""",False,Politics
./raw\2722.html,https://www.snopes.com/fact-check/george-soros-controls-smartmatic-voting-machines-in-16-states/,"George Soros-controlled Smartmatic manufactures the voting machines used in 16 crucial states, and those states will be rigged in favor of Hillary Clinton.",False,Politics
./raw\2966.html,https://www.snopes.com/fact-check/trump-and-children-face-250-million-tax-evasion-charges/,Donald Trump and his children face charges of evading $250 million in taxes.,False,Politics
./raw\1441.html,https://www.snopes.com/fact-check/brenda-lee-removed-air-force-one/,Brenda Lee was forcibly removed from Air Force One by order of President Obama due to her pro-life views.,False,Politics
./raw\5063.html,https://www.snopes.com/fact-check/saint-corona-plagues/,St. Corona is the patron saint of plagues.,False,Religion
./raw\154.html,https://www.snopes.com/fact-check/baby-carriage/,Babies born in-flight are given free air travel by the airline for the rest of their lives.,False,Business
./raw\5066.html,https://www.snopes.com/fact-check/flogging-punishment-photo/,A photograph shows a woman who suffered a severe flogging for being caught with a can of beer in Iran.,False,Religion
./raw\1555.html,https://www.snopes.com/fact-check/julie-swetnick-restraining-order/,Kavanaugh accuser Julie Swetnick has a restraining order against her from an ex-boyfriend.,False,Politics
./raw\724.html,https://www.snopes.com/fact-check/extinction-rebellion-nazi-stickers/,"A photograph shows an official Extinction Rebellion sticker reading, ""Driving a car? You're a Nazi.""",False,Politics
./raw\2789.html,https://www.snopes.com/fact-check/alicia-machado-adult-star/,Former Miss Universe Alicia Machado was a 'porn star.',False,Politics
./raw\2160.html,https://www.snopes.com/fact-check/trump-aid-puerto-rico/,A social media meme accurately lists U.S. government assets deployed by President Trump to aid Puerto Ricans in the aftermath of Hurricane Maria.,False,Politics
./raw\153.html,https://www.snopes.com/fact-check/tv-frog/,A product called 'TV Frog' can replace your cable service.,False,Business
./raw\2414.html,https://www.snopes.com/fact-check/ninth-circuit-court-most-overturned/,Eighty percent of the Ninth Circuit Court of Appeals' decisions are overturned by the Supreme Court.,False,Politics
./raw\2071.html,https://www.snopes.com/fact-check/president-host-nra-anniversary-sandy-hook/,President Donald Trump hosted the National Rifle Association at the White House on the anniversary of the Sandy Hook massacre.,False,Politics
./raw\2911.html,https://www.snopes.com/fact-check/obama-bribed-iran-400-million-to-release-u-s-prisoners/,The Obama administration secretly bribed Iran to release four prisoners in January 2016.,False,Politics
./raw\1956.html,https://www.snopes.com/fact-check/jerry-brown-signs-law-banning-teachers/,Gov. Jerry Brown of California signed a bill that bans teachers from carrying firearms and shooting back at school shooters.,False,Politics
./raw\1309.html,https://www.snopes.com/fact-check/julie-sandmann-smallpox-blankets/,"Julie Sandmann, the mother of a teenager involved in a viral confrontation with a Native American, wrote on Twitter that she wished the pioneers had ""brought more blankets with smallpox""",False,Politics
./raw\4977.html,https://www.snopes.com/fact-check/cent-to-college/,An enterprising college student solicited one-cent donations to finance his education.,True,College
./raw\4670.html,https://www.snopes.com/fact-check/heart-attack-symptoms/,Some symptoms of a heart attack are subtle and can be mistaken for indigestion.,True,Medical
./raw\1457.html,https://www.snopes.com/fact-check/caravan-mexico-offer/,"The entire Central American migrant caravan rejected Mexico's offer of jobs, medical care and education.",False,Politics
./raw\3980.html,https://www.snopes.com/fact-check/nbc-vaughn/,NBC edited an interview with the family of a deceased Navy SEAL to remove a reference to Christ.,False,Politics
./raw\1380.html,https://www.snopes.com/fact-check/study-refugees-brought-in-revenues/,"A leaked federal study showing that refugees to America brought in $63 billion more in government revenues than they cost in the last 10 years was ""banned"" by the Trump administration.",True,Politics
./raw\41.html,https://www.snopes.com/fact-check/three-square-market-microchip/,"In July 2017, Three Square Market announced it was offering employees the option of having a microchip implanted in their hands.",True,Technology
./raw\4220.html,https://www.snopes.com/fact-check/philanthropist-donate-kidneys/,An anonymous philanthropist donated 200 human kidneys to a hospital.,False,Medical
./raw\1802.html,https://www.snopes.com/fact-check/trump-animals-hitler/,"Donald Trump called undocumented immigrants ""animals,"" just as Adolf Hitler called Jewish people ""animals.""",False,Politics
./raw\4276.html,https://www.snopes.com/fact-check/flu-shot-cause-years-flu-epidemic/,"Production of the flu shot caused the influenza virus to mutate into a more virulent strain, driving the deadly 2017-2018 flu season.",False,Medical
